$t$ / s;$U_A1$ / V;$U_B1$ / V
113,5;-0,204;2,57
113,6;-0,245;2,51
113,7;-0,267;2,43
113,8;-0,275;2,36
113,9;-0,262;2,29
114;-0,238;2,24
114,1;-0,201;2,21
114,2;-0,154;2,19
114,3;-0,107;2,2
114,4;-0,064;2,24
114,5;-0,029;2,29
114,6;-0,005;2,36
114,7;0,007;2,44
114,8;0,005;2,52
114,9;-0,007;2,58
115;-0,037;2,63
115,1;-0,066;2,66
115,2;-0,103;2,66
115,3;-0,135;2,63
115,4;-0,167;2,57
115,5;-0,187;2,5
115,6;-0,202;2,42
115,7;-0,207;2,34
115,8;-0,202;2,26
115,9;-0,188;2,21
116;-0,172;2,17
116,1;-0,15;2,16
116,2;-0,128;2,18
116,3;-0,107;2,23
116,4;-0,089;2,29
116,5;-0,077;2,37
116,6;-0,069;2,46
116,7;-0,062;2,55
116,8;-0,064;2,61
116,9;-0,069;2,66
117;-0,078;2,68
117,1;-0,086;2,67
117,2;-0,099;2,63
117,3;-0,111;2,56
117,4;-0,122;2,49
117,5;-0,128;2,4
117,6;-0,138;2,32
117,7;-0,142;2,24
117,8;-0,151;2,18
117,9;-0,154;2,15
118;-0,158;2,15
118,1;-0,159;2,19
118,2;-0,16;2,24
118,3;-0,152;2,31
118,4;-0,145;2,4
118,5;-0,135;2,49
118,6;-0,123;2,57
118,7;-0,106;2,63
118,8;-0,088;2,67
118,9;-0,072;2,68
119;-0,056;2,66
119,1;-0,044;2,61
119,2;-0,044;2,55
119,3;-0,044;2,46
119,4;-0,055;2,38
119,5;-0,072;2,3
119,6;-0,1;2,24
119,7;-0,13;2,19
119,8;-0,154;2,17
119,9;-0,183;2,18
120;-0,206;2,21
120,1;-0,219;2,27
120,2;-0,226;2,34
120,3;-0,216;2,42
120,4;-0,201;2,5
120,5;-0,171;2,56
120,6;-0,133;2,61
120,7;-0,093;2,64
120,8;-0,055;2,64
120,9;-0,017;2,62
121;0,009;2,58
121,1;0,02;2,52
121,2;0,024;2,44
121,3;0,006;2,37
121,4;-0,026;2,3
121,5;-0,067;2,25
121,6;-0,119;2,21
121,7;-0,171;2,2
121,8;-0,219;2,22
121,9;-0,261;2,25
122;-0,283;2,3
122,1;-0,288;2,37
122,2;-0,276;2,43
122,3;-0,243;2,5
122,4;-0,198;2,55
122,5;-0,138;2,58
122,6;-0,083;2,6
122,7;-0,02;2,59
122,8;0,029;2,57
122,9;0,066;2,54
123;0,083;2,48
123,1;0,078;2,43
123,2;0,047;2,37
123,3;0,002;2,32
123,4;-0,058;2,28
123,5;-0,129;2,26
123,6;-0,197;2,26
123,7;-0,256;2,27
123,8;-0,308;2,3
123,9;-0,335;2,34
124;-0,335;2,38
124,1;-0,318;2,43
124,2;-0,27;2,47
124,3;-0,207;2,51
124,4;-0,13;2,53
124,5;-0,057;2,54
124,6;0,014;2,54
124,7;0,074;2,52
124,8;0,11;2,49
124,9;0,123;2,46
125;0,109;2,43
125,1;0,068;2,39
125,2;0,007;2,36
125,3;-0,065;2,34
125,4;-0,147;2,33
125,5;-0,229;2,32
125,6;-0,295;2,33
125,7;-0,344;2,34
125,8;-0,365;2,36
125,9;-0,36;2,39
126;-0,329;2,41
126,1;-0,277;2,43
126,2;-0,198;2,45
126,3;-0,113;2,46
126,4;-0,029;2,47
126,5;0,045;2,47
126,6;0,102;2,47
126,7;0,136;2,46
126,8;0,141;2,45
126,9;0,115;2,44
127;0,067;2,43
127,1;-0,004;2,42
127,2;-0,085;2,41
127,3;-0,169;2,4
127,4;-0,252;2,39
127,5;-0,32;2,39
127,6;-0,366;2,38
127,7;-0,379;2,38
127,8;-0,364;2,38
127,9;-0,324;2,37
128;-0,26;2,38
128,1;-0,181;2,38
128,2;-0,096;2,39
128,3;-0,011;2,4
128,4;0,058;2,41
128,5;0,111;2,43
128,6;0,133;2,45
128,7;0,134;2,46
128,8;0,103;2,47
128,9;0,047;2,49
129;-0,027;2,49
129,1;-0,11;2,48
129,2;-0,194;2,47
129,3;-0,266;2,45
129,4;-0,324;2,43
129,5;-0,358;2,4
129,6;-0,365;2,38
129,7;-0,341;2,35
129,8;-0,295;2,32
129,9;-0,231;2,31
130;-0,156;2,31
130,1;-0,076;2,32
130,2;0;2,34
130,3;0,063;2,37
130,4;0,101;2,41
130,5;0,117;2,45
130,6;0,101;2,48
130,7;0,068;2,52
130,8;0,013;2,55
130,9;-0,054;2,55
131;-0,126;2,55
131,1;-0,195;2,53
131,2;-0,259;2,5
131,3;-0,304;2,45
131,4;-0,323;2,41
131,5;-0,325;2,36
131,6;-0,301;2,31
131,7;-0,256;2,27
131,8;-0,201;2,25
131,9;-0,133;2,25
132;-0,069;2,26
132,1;-0,01;2,29
132,2;0,037;2,34
132,3;0,065;2,4
132,4;0,069;2,46
132,5;0,053;2,52
132,6;0,022;2,57
132,7;-0,022;2,6
132,8;-0,077;2,61
132,9;-0,133;2,6
133;-0,187;2,57
133,1;-0,233;2,52
133,2;-0,26;2,46
133,3;-0,272;2,39
133,4;-0,269;2,32
133,5;-0,251;2,26
133,6;-0,218;2,22
133,7;-0,175;2,2
133,8;-0,13;2,2
133,9;-0,087;2,22
134;-0,042;2,27
134,1;-0,011;2,34
134,2;0,004;2,41
134,3;0,008;2,49
134,4;-0,001;2,56
134,5;-0,026;2,61
134,6;-0,055;2,64
134,7;-0,089;2,65
134,8;-0,125;2,63
134,9;-0,157;2,59
135;-0,183;2,53
135,1;-0,203;2,45
135,2;-0,209;2,37
135,3;-0,204;2,3
135,4;-0,197;2,23
135,5;-0,179;2,18
135,6;-0,156;2,17
135,7;-0,133;2,18
135,8;-0,108;2,21
135,9;-0,088;2,27
136;-0,074;2,35
136,1;-0,062;2,43
136,2;-0,058;2,51
136,3;-0,061;2,58
136,4;-0,065;2,64
136,5;-0,074;2,67
136,6;-0,082;2,67
136,7;-0,093;2,64
136,8;-0,111;2,59
136,9;-0,12;2,52
137;-0,132;2,43
137,1;-0,137;2,35
137,2;-0,145;2,27
137,3;-0,149;2,21
137,4;-0,153;2,17
137,5;-0,158;2,16
137,6;-0,155;2,17
137,7;-0,152;2,22
137,8;-0,149;2,28
137,9;-0,144;2,37
138;-0,133;2,45
138,1;-0,122;2,53
138,2;-0,11;2,6
138,3;-0,096;2,65
138,4;-0,079;2,67
138,5;-0,067;2,66
138,6;-0,056;2,63
138,7;-0,052;2,57
138,8;-0,049;2,5
138,9;-0,06;2,41
139;-0,071;2,33
139,1;-0,089;2,26
139,2;-0,117;2,21
139,3;-0,144;2,17
139,4;-0,171;2,17
139,5;-0,197;2,19
139,6;-0,209;2,24
139,7;-0,217;2,31
139,8;-0,216;2,38
139,9;-0,201;2,47
140;-0,179;2,54
140,1;-0,147;2,6
140,2;-0,105;2,64
140,3;-0,066;2,65
140,4;-0,034;2,63
140,5;-0,002;2,6
140,6;0,014;2,55
140,7;0,016;2,47
140,8;0,006;2,4
140,9;-0,016;2,33
141;-0,056;2,27
141,1;-0,103;2,23
141,2;-0,151;2,21
141,3;-0,2;2,21
141,4;-0,24;2,23
141,5;-0,269;2,28
141,6;-0,283;2,34
141,7;-0,276;2,41
141,8;-0,253;2,47
141,9;-0,219;2,53
142;-0,163;2,57
142,1;-0,104;2,6
142,2;-0,046;2,6
142,3;0,005;2,59
142,4;0,045;2,55
142,5;0,073;2,51
142,6;0,075;2,45
142,7;0,052;2,39
142,8;0,016;2,34
142,9;-0,039;2,29
143;-0,105;2,27
143,1;-0,17;2,26
143,2;-0,233;2,26
143,3;-0,286;2,28
143,4;-0,32;2,32
143,5;-0,334;2,37
143,6;-0,321;2,41
143,7;-0,287;2,46
143,8;-0,233;2,5
143,9;-0,161;2,53
144;-0,089;2,54
144,1;-0,014;2,54
144,2;0,047;2,53
144,3;0,093;2,51
144,4;0,113;2,48
144,5;0,113;2,44
144,6;0,082;2,41
144,7;0,031;2,37
144,8;-0,039;2,35
144,9;-0,118;2,33
145;-0,198;2,32
145,1;-0,268;2,33
145,2;-0,32;2,34
145,3;-0,357;2,35
145,4;-0,364;2,38
145,5;-0,344;2,41
145,6;-0,296;2,43
145,7;-0,231;2,45
145,8;-0,152;2,47
145,9;-0,065;2,48
146;0,013;2,48
146,1;0,078;2,48
146,2;0,125;2,47
146,3;0,139;2,46
146,4;0,123;2,44
146,5;0,088;2,43
146,6;0,025;2,42
146,7;-0,051;2,41
146,8;-0,139;2,4
146,9;-0,222;2,39
147;-0,294;2,38
147,1;-0,342;2,38
147,2;-0,37;2,38
147,3;-0,369;2,38
;;
